"account_id";"company_name";"primary_industry";"Scope";"% emissions in Scope";"BY_covered";"BY_Scope_exclS3";"BY_Scope";"MRY_Scope";"MRY_Scope_exclS3";"MRY_Covered";"% reduction from base year";"Target year";"Target status";"Target coverage";"MRY_inventory";"MRY_target";"TargetActive";"Quantifiable";"Scope1_2";"Full_coverage";"Include"
61688;"DRAGON";"Materials";"Scope 2 (location-based)";100;17750;NA;18000;25000;NA;17200;3;2020;"Achieved";"Site/facility";25000;17200;FALSE;TRUE;TRUE;TRUE;FALSE
61696;"Luencheong";"Manufacturing";"Scope 1";98;2000;NA;2000;2;NA;NA;2;2019;NA;"Company-wide";1.96;0;FALSE;TRUE;TRUE;TRUE;FALSE
61696;"Luencheong";"Manufacturing";"Scope 1+2 (location-based) +3 (upstream & downstream)";98;50000;42000;51955;6;4;NA;0.5;2019;NA;"Company-wide";3.92;0;FALSE;TRUE;TRUE;TRUE;FALSE
61703;"Seidel";"Manufacturing";"Scope 1+2 (market-based)";100;13281;NA;13280.7;2639.6;NA;2639;50;2022;"Achieved";"Company-wide";2639.6;2639;TRUE;TRUE;TRUE;TRUE;TRUE
61705;"SH ZIJIANG INT'L";"Services";"Scope 1";100;23.61;NA;17.78;19.36;NA;19.36;20;2021;"Underway";"Company-wide";19.36;19.36;TRUE;TRUE;TRUE;TRUE;TRUE
61705;"SH ZIJIANG INT'L";"Services";"Scope 2 (location-based)";100;47.52;NA;73.59;43.24;NA;43.24;10;2025;"Underway";"Company-wide";43.24;43.24;TRUE;TRUE;TRUE;TRUE;TRUE
61742;"Wacom Co. Ltd";"Manufacturing";"Scope 2 (market-based)";100;1307;NA;NA;921;NA;921;33.3;2030;"Achieved";"Country/region";921;921;TRUE;TRUE;TRUE;TRUE;TRUE
61763;"WITTENBURG PLASTICS";"Manufacturing";"Scope 1";100;78.49;NA;139.9;90.07;NA;44.13;3;2020;"Expired";"Site/facility";90.07;44.13;FALSE;TRUE;TRUE;TRUE;FALSE
61763;"WITTENBURG PLASTICS";"Manufacturing";"Scope 1";100;61.38;NA;139.9;90.07;NA;45.9;3;2020;"Expired";"Site/facility";90.07;45.9;FALSE;TRUE;TRUE;TRUE;FALSE
61953;"PEGASYSTEMS INC";"Services";"Scope 1+2 (location-based)";100;4815;NA;4815;3526;NA;3526;5;2025;"Underway";"Site/facility";3526;3526;TRUE;TRUE;TRUE;TRUE;TRUE
62194;"Daabon";NA;"Scope 1+2 (location-based) +3 (upstream)";100;7130.6;NA;NA;3878;NA;3878;50;2020;"Underway";"Business division";3878;3878;FALSE;TRUE;TRUE;TRUE;FALSE
62293;"CHIU TING MACHINERY CO., LTD.";"Manufacturing";"Scope 1";100;192.2;NA;192.2;189.86;NA;189.86;21;2030;"Underway";"Company-wide";189.86;189.86;TRUE;TRUE;TRUE;TRUE;TRUE
62295;"CHINA PRECISION DIECASTING INC.";"Materials";"Scope 1";100;2215.68;NA;2215.68;1921.7;NA;1921.7;5;2030;"New";"Company-wide";1921.7;1921.7;TRUE;TRUE;TRUE;TRUE;TRUE
62295;"CHINA PRECISION DIECASTING INC.";"Materials";"Scope 2 (location-based)";100;2462.91;NA;2462.91;2462.91;NA;NA;3;2030;NA;"Company-wide";2462.91;0;FALSE;TRUE;TRUE;TRUE;FALSE
62296;"COMPASS CORPORATION";"Biotech, health care & pharma";"Scope 1";100;22.86;NA;22.86;22.13;NA;22.13;5;2030;"Underway";"Company-wide";22.13;22.13;TRUE;TRUE;TRUE;TRUE;TRUE
62296;"COMPASS CORPORATION";"Biotech, health care & pharma";"Scope 2 (location-based)";100;619.42;NA;619.42;504.39;NA;504.39;5;2030;"Underway";"Company-wide";504.39;504.39;TRUE;TRUE;TRUE;TRUE;TRUE
62300;"NINGBO AIJIA ELECTRICAL APPLIANCES CO.,LIMITED";"Manufacturing";"Scope 1+2 (location-based)";0;6916.71;NA;6916.71;5822.4;NA;5822.4;1;2020;"Achieved";"Company-wide";0;5822.4;FALSE;TRUE;TRUE;FALSE;FALSE
62305;"CIXI CITY BEST POWER TOOLS CO., LTD.";"Manufacturing";"Scope 1+2 (location-based)";0;5003.85;NA;5007.1;4691.83;NA;4686.75;6.24;2020;"Achieved";"Company-wide";0;4686.75;FALSE;TRUE;TRUE;FALSE;FALSE
62309;"SHANGHAI JINLANG INTERNATIONAL";"Manufacturing";"Scope 1+2 (location-based)";100;5938.28;NA;5938.28;4249.1;NA;4249.11;1;2020;"Achieved";"Company-wide";4249.1;4249.11;FALSE;TRUE;TRUE;TRUE;FALSE
62313;"TAIWAN RESIBON ABRASIVE PRODUCTS CO., LTD.";"Manufacturing";"Scope 1";100;21.49;NA;21.49;20.18;NA;20.18;20;2030;"Underway";"Company-wide";20.18;20.18;TRUE;TRUE;TRUE;TRUE;TRUE
62313;"TAIWAN RESIBON ABRASIVE PRODUCTS CO., LTD.";"Manufacturing";"Scope 2 (location-based)";100;1434.76;NA;1434.76;1435.48;NA;1435.48;20;2030;"Underway";"Company-wide";1435.48;1435.48;TRUE;TRUE;TRUE;TRUE;TRUE
62314;"Suzhou Huazhijie Telecom Co.,Ltd";"Manufacturing";"Scope 1";100;925.03;NA;925.03;925.03;NA;925.03;2;2025;"New";"Company-wide";925.03;925.03;TRUE;TRUE;TRUE;TRUE;TRUE
62314;"Suzhou Huazhijie Telecom Co.,Ltd";"Manufacturing";"Scope 2 (location-based)";100;8967.4;NA;8967.4;8967.4;NA;8967.4;2;2025;"New";"Company-wide";8967.4;8967.4;TRUE;TRUE;TRUE;TRUE;TRUE
62318;"ZHEJIANG YAT ELECTRICAL APPLIANCE CO., LTD.";"Manufacturing";"Scope 1+2 (location-based)";100;4707.55;NA;4707.55;5222.12;NA;5222.11;5;2020;"Achieved";"Company-wide";5222.12;5222.11;FALSE;TRUE;TRUE;TRUE;FALSE
62844;"Global Power Synergy Public Company Limited";"Power generation";"Scope 1+2 (location-based)";100;13059739.61;NA;13059739.613;8179980.32;NA;12337049.88;100;2050;"New";"Company-wide";8179980.32;12337049.88;TRUE;TRUE;TRUE;TRUE;TRUE
62862;"Grant Thornton UK";"Services";"Scope 1+2 (market-based)";95;1899;NA;2527.7;180.02;NA;180.02;21;2023;"Achieved";"Company-wide";171.019;180.02;TRUE;TRUE;TRUE;TRUE;TRUE
62876;"GROZ ENGINEERING TOOLS PVT LTD";"Materials";"Scope 1+2 (location-based)";100;4689.13;NA;4689.14;4183.38;NA;4183.38;15;2023;"Underway";"Company-wide";4183.38;4183.38;TRUE;TRUE;TRUE;TRUE;TRUE
63432;"WSH Group";"Hospitality";"Scope 1";44.58;2508.2;NA;4406;1318;NA;1353.5;10;2020;"Achieved";"Business activity";587.5644;1353.5;FALSE;TRUE;TRUE;FALSE;FALSE
63432;"WSH Group";"Hospitality";"Scope 2 (location-based)";100;1219.64;NA;1220;602;NA;602.33;10;2020;"Achieved";"Business activity";602;602.33;FALSE;TRUE;TRUE;TRUE;FALSE
63434;"OKAMURA CORPORATION";"Manufacturing";"Scope 1+2 (market-based)";100;39713;NA;NA;39713;NA;39713;50;2030;"New";"Company-wide";39713;39713;TRUE;TRUE;TRUE;TRUE;TRUE
63484;"KARL FINKE GMBH & CO KG";"Materials";"Scope 1";21;649;NA;649;421;NA;421;25;2025;"Achieved";"Company-wide";88.41;421;TRUE;TRUE;TRUE;FALSE;FALSE
63484;"KARL FINKE GMBH & CO KG";"Materials";"Scope 2 (location-based)";79;2371;NA;2371;985;NA;985;25;2025;"Achieved";"Company-wide";778.15;985;TRUE;TRUE;TRUE;FALSE;FALSE
63523;"Aldo Group";"Services";"Scope 1+2 (market-based)";100;17654;NA;NA;6302.53;NA;4968;40;2030;"Achieved";"Company-wide";6302.53;4968;TRUE;TRUE;TRUE;TRUE;TRUE
63525;"Logtek Ltd";"Retail";"Scope 1";100;1596.18;NA;1596.18;1255.06;NA;1255.06;5;2020;"Achieved";"Company-wide";1255.06;1255.06;FALSE;TRUE;TRUE;TRUE;FALSE
63525;"Logtek Ltd";"Retail";"Scope 2 (location-based)";100;649.29;NA;649.29;334.14;NA;334.14;5;2020;"Achieved";"Company-wide";334.14;334.14;FALSE;TRUE;TRUE;TRUE;FALSE
63537;"TÜRKİYE KALKINMA VE YATIRIM BANKASI A.Ş.";"Services";"Scope 1+2 (location-based)";100;1086.79;NA;1086.8;806.4;NA;806.37;5;2020;"Achieved";"Company-wide";806.4;806.37;FALSE;TRUE;TRUE;TRUE;FALSE
63537;"TÜRKİYE KALKINMA VE YATIRIM BANKASI A.Ş.";"Services";"Scope 1+2 (location-based)";100;806.37;NA;806.4;806.4;NA;806.37;10;2025;"New";"Company-wide";806.4;806.37;TRUE;TRUE;TRUE;TRUE;TRUE
63537;"TÜRKİYE KALKINMA VE YATIRIM BANKASI A.Ş.";"Services";"Scope 1+2 (location-based)";100;806.37;NA;806.4;806.4;NA;806.37;40;2040;"New";"Company-wide";806.4;806.37;TRUE;TRUE;TRUE;TRUE;TRUE
63621;"Verescence";"Materials";"Scope 1+2 (location-based)";100;145961;NA;145961;127852;NA;127851;40;2034;"Underway";"Company-wide";127852;127851;TRUE;TRUE;TRUE;TRUE;TRUE
63625;"Tosoh SMD";"Materials";"Scope 2 (location-based)";100;10571;NA;10086;9662;NA;NA;6.6;2021;"Underway";"Site/facility";9662;0;TRUE;TRUE;TRUE;TRUE;TRUE
63625;"Tosoh SMD";"Materials";"Scope 2 (location-based)";10.3;1085;NA;10086;9662;NA;NA;79.1;2021;"Underway";"Site/facility";995.186;0;TRUE;TRUE;TRUE;FALSE;FALSE
63625;"Tosoh SMD";"Materials";"Scope 2 (location-based)";6.6;694;NA;10086;9662;NA;NA;43.5;2021;"Underway";"Site/facility";637.692;0;TRUE;TRUE;TRUE;FALSE;FALSE
63672;"Corporación Inmobiliaria Vesta S.A.B de C.V.";"Infrastructure";"Scope 1";100;49;NA;49;61;NA;61;20;2024;"Underway";"Other, please specify: Common areas (firelighting systems)";61;61;TRUE;TRUE;TRUE;TRUE;TRUE
63672;"Corporación Inmobiliaria Vesta S.A.B de C.V.";"Infrastructure";"Scope 2 (location-based)";100;718;NA;717.9;1015;NA;1015;20;2024;"Underway";"Other, please specify: The energy we consume for operating our common areas and our offices in industrial parks and corporate offices comes mainly from the Federal Electricity Commission (CFE) supply";1015;1015;TRUE;TRUE;TRUE;TRUE;TRUE
63724;"Avangrid Inc";"Infrastructure";"Scope 1";100;1388725;NA;1184433;1466766;NA;1466766;100;2035;"New";"Company-wide";1466766;1466766;TRUE;TRUE;TRUE;TRUE;TRUE
63741;"Trafigura PTE";"Fossil Fuels";"Scope 1+2 (market-based)";100;3479515;NA;3479515;3479515;NA;3479515;30;2023;"New";"Company-wide";3479515;3479515;TRUE;TRUE;TRUE;TRUE;TRUE
63753;"Groupe BPCE";"Services";"Scope 1+2 (location-based) +3 (upstream & downstream)";97.6;602629;28682.738;NA;448138.807;37511;521398;10;2024;"Achieved";"Company-wide";36610.736;521398;TRUE;TRUE;TRUE;TRUE;TRUE
63843;"Uniper SE";"Infrastructure";"Scope 1+2 (location-based)";49.43;24351270;NA;49256741;43618456;NA;22045268;50;2030;"New";"Country/region";21560602.8008;22045268;TRUE;TRUE;TRUE;FALSE;FALSE
63843;"Uniper SE";"Infrastructure";"Scope 1+2 (location-based)";49.43;24351270;NA;49256741;43618456;NA;22045268;100;2035;"New";"Country/region";21560602.8008;22045268;TRUE;TRUE;TRUE;FALSE;FALSE
63843;"Uniper SE";"Infrastructure";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;78123581;49256741;78641284;64683521;43618456;64683520;100;2050;"New";"Company-wide";43618456;64683520;TRUE;TRUE;TRUE;TRUE;TRUE
64069;"Concordia Financial Group, Ltd.";"Services";"Scope 1+2 (market-based)";100;24657;NA;NA;21082;NA;21082;50;2031;"New";"Company-wide";21082;21082;TRUE;TRUE;TRUE;TRUE;TRUE
64069;"Concordia Financial Group, Ltd.";"Services";"Scope 1+2 (market-based)";100;24657;NA;NA;21082;NA;21082;100;2051;"New";"Company-wide";21082;21082;TRUE;TRUE;TRUE;TRUE;TRUE
64076;"AES Brasil Energia S.A.";"Power generation";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;845.97;561.06;845.98;845.98;561.06;0;100;2025;"Achieved";"Company-wide";561.06;0;TRUE;TRUE;TRUE;TRUE;TRUE
64620;"Dell Technologies";"Manufacturing";"Scope 1+2 (market-based)";100;298454;NA;372801;219731;NA;219731;50;2030;"Underway";"Company-wide";219731;219731;TRUE;TRUE;TRUE;TRUE;TRUE
64623;"Askul Corporation";"Services";"Scope 1";100;5134;NA;NA;3216;NA;3216;100;2030;"Underway";"Company-wide";3216;3216;TRUE;TRUE;TRUE;TRUE;TRUE
64623;"Askul Corporation";"Services";"Scope 2 (market-based)";100;15143;NA;NA;13116;NA;13116;100;2030;"Underway";"Company-wide";13116;13116;TRUE;TRUE;TRUE;TRUE;TRUE
64651;"Norway Royal Salmon";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;5441.6;NA;5441.2;5975.2;NA;5975.5;5;2025;"Underway";"Business division";5975.2;5975.5;TRUE;TRUE;TRUE;TRUE;TRUE
64651;"Norway Royal Salmon";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;5975.5;NA;5975.2;5975.2;NA;5975.5;35;2036;"New";"Business division";5975.2;5975.5;TRUE;TRUE;TRUE;TRUE;TRUE
64654;"Grieg Seafood";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;34244;NA;34244;43243;NA;43243;35;2030;"Underway";"Company-wide";43243;43243;TRUE;TRUE;TRUE;TRUE;TRUE
64654;"Grieg Seafood";"Food, beverage & agriculture";"Scope 1+2 (location-based)";100;34244;NA;34244;43243;NA;43243;100;2050;"Underway";"Company-wide";43243;43243;TRUE;TRUE;TRUE;TRUE;TRUE
64654;"Grieg Seafood";"Food, beverage & agriculture";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;407772;34244;299515;540103;43243;189593;35;2030;"Underway";"Company-wide";43243;189593;TRUE;TRUE;TRUE;TRUE;TRUE
64654;"Grieg Seafood";"Food, beverage & agriculture";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;407772;34244;299515;540103;43243;189593;100;2050;"Underway";"Company-wide";43243;189593;TRUE;TRUE;TRUE;TRUE;TRUE
64656;"Aker BP ASA";"Fossil Fuels";"Scope 1";98;1100000;NA;1100000;845386;NA;845386;50;2033;"New";"Company-wide";828478.28;845386;TRUE;TRUE;TRUE;TRUE;TRUE
64656;"Aker BP ASA";"Fossil Fuels";"Scope 2 (location-based)";100;159391;NA;159391;157046;NA;157046;95;2023;"Underway";"Company-wide";157046;157046;TRUE;TRUE;TRUE;TRUE;TRUE
64656;"Aker BP ASA";"Fossil Fuels";"Scope 1+2 (location-based)";99;1259391;NA;NA;1002432;NA;1002432;55;2033;"Underway";"Company-wide";992407.68;1002432;TRUE;TRUE;TRUE;TRUE;TRUE
64656;"Aker BP ASA";"Fossil Fuels";"Scope 1+2 (location-based)";98;1100000;NA;NA;1002432;NA;1002432;99;2050;"Underway";"Company-wide";982383.36;1002432;TRUE;TRUE;TRUE;TRUE;TRUE
64657;"Bonava";"Infrastructure";"Scope 1+2 (market-based)";100;13270;NA;13271;10039;NA;10038;50;2030;"Underway";"Company-wide";10039;10038;TRUE;TRUE;TRUE;TRUE;TRUE
68134;"Just Eat Takeaway.com NV";"Retail";"Scope 1+2 (market-based)";100;4283;NA;4283;4283;NA;4283;100;2030;"New";"Company-wide";4283;4283;TRUE;TRUE;TRUE;TRUE;TRUE
68135;"ASR Nederland N.V.";"Services";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;8044;NA;NA;NA;NA;2728;50;2025;"Achieved";"Company-wide";0;2728;TRUE;TRUE;TRUE;TRUE;TRUE
68137;"Sif Holding";"Manufacturing";"Scope 1";22.7;997;NA;4063.6;3035.6;NA;692;20;2020;"New";"Company-wide";689.0812;692;FALSE;TRUE;TRUE;FALSE;FALSE
68137;"Sif Holding";"Manufacturing";"Scope 1";28;1233.9;NA;4063.6;3035.6;NA;1314.9;10;2020;"New";"Company-wide";849.968;1314.9;FALSE;TRUE;TRUE;FALSE;FALSE
68167;"Virgin Money UK PLC";"Services";"Scope 1+2 (location-based)";100;14320;NA;14522;11558.74;NA;11559;5;2021;"Underway";"Company-wide";11558.74;11559;TRUE;TRUE;TRUE;TRUE;TRUE
68181;"Moneta Money Bank AS";"Services";"Scope 1+2 (market-based)";100;13644;NA;13645;4080.5;NA;4080;100;2026;"Underway";"Company-wide";4080.5;4080;TRUE;TRUE;TRUE;TRUE;TRUE
68188;"Italgas";"Infrastructure";"Scope 1+2 (market-based)";100;182336;NA;178695.371;173304;NA;173304;20;2026;"New";"Company-wide";173304;173304;TRUE;TRUE;TRUE;TRUE;TRUE
68198;"Maisons du Monde SA";"Retail";"Scope 1+2 (market-based)";100;8197;NA;7256.76;6208.877;NA;6208.88;50;2030;"Underway";"Company-wide";6208.877;6208.88;TRUE;TRUE;TRUE;TRUE;TRUE
68212;"Aritzia Inc.";"Retail";"Scope 1+2 (location-based)";100;4147;NA;4146.93;3419.213;NA;3419.21;5;2020;"Achieved";"Company-wide";3419.213;3419.21;FALSE;TRUE;TRUE;TRUE;FALSE
68212;"Aritzia Inc.";"Retail";"Scope 2 (market-based)";100;2566.92;NA;2572.58;2126.356;NA;0;100;2019;"Achieved";"Company-wide";2126.356;0;FALSE;TRUE;TRUE;TRUE;FALSE
68310;"Morinaga & Company Ltd";"Food, beverage & agriculture";"Scope 1+2 (market-based)";100;74021.4;NA;NA;68930.3;NA;68930.3;30;2030;"New";"Other, please specify: 国内連結グループ";68930.3;68930.3;TRUE;TRUE;TRUE;TRUE;TRUE
68423;"Banco BPM SpA";"Services";"Scope 1+2 (location-based)";100;20506;NA;70200;45376;NA;16467;27;2023;"New";"Company-wide";45376;16467;TRUE;TRUE;TRUE;TRUE;TRUE
70019;"AH Hyea Aromatics";"Materials";"Scope 1";22.29;16141.8;NA;16141.8;5040;NA;NA;17;2018;NA;"Site/facility";1123.416;0;FALSE;TRUE;TRUE;FALSE;FALSE
70020;"CITROFRUT";"Food, beverage & agriculture";"Scope 2 (location-based)";95;120000;NA;13501;6929;NA;77355;10;2019;"Achieved";"Company-wide";6582.55;77355;FALSE;TRUE;TRUE;TRUE;FALSE
70026;"DRT";"Materials";"Scope 1+2 (market-based)";100;20563.35;NA;28845;115118;NA;27753;25;2025;"Underway";"Site/facility";115118;27753;TRUE;TRUE;TRUE;TRUE;TRUE
70028;"Amyris";"Biotech, health care & pharma";"Scope 2 (location-based)";NA;2044;NA;69.96;29.21;NA;2609;50;2025;"Underway";"Company-wide";29.21;2609;TRUE;TRUE;TRUE;NA;NA
70158;"Empalsa";"Manufacturing";"Scope 1";77;60;NA;0;1500000;NA;10000;50;2020;"Underway";"Company-wide";1155000;10000;FALSE;TRUE;TRUE;FALSE;FALSE
70278;"Odelo";"Manufacturing";"Scope 2 (location-based)";100;15580;NA;15333.53;15333.53;NA;15580;10;2025;NA;"Country/region";15333.53;15580;FALSE;TRUE;TRUE;TRUE;FALSE
70279;"Neapco Europe";"Manufacturing";"Scope 2 (location-based)";NA;300;NA;NA;NA;NA;NA;5;2015;"Achieved";"Business division";0;0;FALSE;TRUE;TRUE;NA;FALSE
70613;"QUIMICA ANASTACIO";"Materials";"Scope 1";26;120;NA;120;NA;NA;NA;10;2018;NA;"Company-wide";0;0;FALSE;TRUE;TRUE;FALSE;FALSE
70619;"SHEENCOLOR BIOTECH";"Biotech, health care & pharma";"Scope 2 (location-based)";90;6576;NA;6575.5;5460;NA;6378.72;3;2017;"Achieved";"Company-wide";4914;6378.72;FALSE;TRUE;TRUE;TRUE;FALSE
70619;"SHEENCOLOR BIOTECH";"Biotech, health care & pharma";"Scope 2 (location-based)";93;6378;NA;NA;5460;NA;6059;5;2018;"Achieved";"Company-wide";5077.8;6059;FALSE;TRUE;TRUE;TRUE;FALSE
70619;"SHEENCOLOR BIOTECH";"Biotech, health care & pharma";"Scope 2 (location-based)";93;6059;NA;6061;5460;NA;5750;5;2019;"Achieved";"Company-wide";5077.8;5750;FALSE;TRUE;TRUE;TRUE;FALSE
70619;"SHEENCOLOR BIOTECH";"Biotech, health care & pharma";"Scope 2 (location-based)";95;5750;NA;5750;5460;NA;5460;5;2020;"Achieved";"Company-wide";5187;5460;FALSE;TRUE;TRUE;TRUE;FALSE
70625;"ANCOROTTI";"Materials";"Scope 2 (market-based)";100;929.34;NA;935;935;NA;0;0;2021;"Underway";"Company-wide";935;0;TRUE;TRUE;TRUE;TRUE;TRUE
70625;"ANCOROTTI";"Materials";"Scope 1";100;57.66;NA;305;305;NA;0;0;2021;"Underway";"Site/facility";305;0;TRUE;TRUE;TRUE;TRUE;TRUE
70630;"BEUKAY";"Materials";"Scope 1+2 (location-based)";100;3086;NA;3085.736;2686.35;NA;2686.35;10;2030;"Underway";"Company-wide";2686.35;2686.35;TRUE;TRUE;TRUE;TRUE;TRUE
70640;"COSMOS Group";"Materials";"Scope 1+2 (location-based)";100;23254.05;NA;24924.41;37275.928;NA;37269.46;5;2031;"Achieved";"Company-wide";37275.928;37269.46;TRUE;TRUE;TRUE;TRUE;TRUE
70640;"COSMOS Group";"Materials";"Scope 1+2 (location-based)";100;23254.05;NA;24924.41;37275.928;NA;37269.46;3;2026;"Achieved";"Company-wide";37275.928;37269.46;TRUE;TRUE;TRUE;TRUE;TRUE
70646;"FUJISAWA";"Manufacturing";"Scope 1+2 (market-based)";100;342;NA;334;330;NA;330;5;2025;"Underway";"Company-wide";330;330;TRUE;TRUE;TRUE;TRUE;TRUE
70652;"Axilone Group";"Manufacturing";"Scope 2 (market-based)";100;628.4;NA;27410;32002;NA;0;100;2021;"Achieved";"Business division";32002;0;TRUE;TRUE;TRUE;TRUE;TRUE
70652;"Axilone Group";"Manufacturing";"Scope 1+2 (market-based)";100;33761;NA;32249;34308;NA;34307;58.8;2030;"Underway";"Company-wide";34308;34307;TRUE;TRUE;TRUE;TRUE;TRUE
70653;"KDC ONE";"Materials";"Scope 1+2 (market-based)";100;56344;NA;56345;13020;NA;13019;20;2025;"Achieved";"Company-wide";13020;13019;TRUE;TRUE;TRUE;TRUE;TRUE
70658;"MEGASETIA AGUNG KIMIA";"Retail";"Scope 1";100;401.38;NA;401.38;240.04;NA;240.04;5;2020;"Achieved";"Company-wide";240.04;240.04;FALSE;TRUE;TRUE;TRUE;FALSE
70658;"MEGASETIA AGUNG KIMIA";"Retail";"Scope 2 (location-based)";100;585.72;NA;585.72;317.894;NA;317.89;5;2019;NA;"Company-wide";317.894;317.89;FALSE;TRUE;TRUE;TRUE;FALSE
70750;"Top Polymer Enterprise Limited";"Manufacturing";"Scope 1";50;5.21;NA;NA;8.98;NA;4.8;5;2021;"Underway";"Company-wide";4.49;4.8;TRUE;TRUE;TRUE;FALSE;FALSE
70943;"AER STAFFORD LIMITED";"Manufacturing";"Scope 1+2 (market-based)";100;547;NA;NA;NA;NA;NA;3.79;2022;"Underway";"Site/facility";0;0;TRUE;TRUE;TRUE;TRUE;TRUE
71062;"Supreme Group";"Manufacturing";"Scope 2 (location-based)";5;1912.53;NA;2831;NA;NA;NA;5;2020;NA;"Company-wide";0;0;FALSE;TRUE;TRUE;FALSE;FALSE
71097;"DAPU TELECOM";"Manufacturing";"Scope 1+2 (location-based)";100;700;NA;NA;NA;NA;NA;5;2020;"Achieved";"Company-wide";0;0;FALSE;TRUE;TRUE;TRUE;FALSE
71105;"FU SHAN PRECISIONMANUFAC";"Manufacturing";"Scope 1";5;950;NA;950;2463;NA;NA;5;2020;NA;NA;123.15;0;FALSE;TRUE;TRUE;FALSE;FALSE
71138;"SUZHOU MEET PRECISION";"Manufacturing";"Scope 1";16;18;NA;0.05;NA;NA;0.95;4.8;2030;"Underway";"Company-wide";0;0.95;TRUE;TRUE;TRUE;FALSE;FALSE
71203;"AimValley B.V.";"Services";"Scope 1+2 (location-based)";61;295;NA;295;57;NA;31.2;50;2025;"Underway";"Company-wide";34.77;31.2;TRUE;TRUE;TRUE;FALSE;FALSE
71204;"ESSVE";"Retail";"Scope 1+2 (location-based) +3 (upstream & downstream)";100;1489;NA;NA;NA;NA;1489;0;2021;"Underway";"Business division";0;1489;TRUE;TRUE;TRUE;TRUE;TRUE
71224;"MARCHESI";"Manufacturing";"Scope 2 (location-based)";NA;5370;NA;NA;NA;NA;4890;5;2019;"Achieved";"Site/facility";0;4890;FALSE;TRUE;TRUE;NA;FALSE
71232;"SHANGHAI SHENYAN / SHENYAN COMMUNICATION";"Manufacturing";"Scope 1";100;200;NA;NA;500;NA;20;50;2021;"Achieved";"Company-wide";500;20;TRUE;TRUE;TRUE;TRUE;TRUE
71571;"ASA KIMJE CO LTD";"Manufacturing";"Scope 2 (location-based)";100;31156;NA;27992;22394;NA;27922;10;2020;"New";"Business division";22394;27922;FALSE;TRUE;TRUE;TRUE;FALSE
71630;"SIIX";"Manufacturing";"Scope 2 (location-based)";100;62555;NA;62555;61549;NA;61549.43;3;2020;"Retired";"Company-wide";61549;61549.43;FALSE;TRUE;TRUE;TRUE;FALSE
71709;"PACIFIC INDUSTRIAL CO.,LTD.";"Manufacturing";"Scope 1+2 (location-based)";100;95005;NA;87515;86710;NA;86710;35;2030;"Revised";"Company-wide";86710;86710;TRUE;TRUE;TRUE;TRUE;TRUE
71709;"PACIFIC INDUSTRIAL CO.,LTD.";"Manufacturing";"Scope 1+2 (location-based)";100;95005;NA;87515;86710;NA;86710;100;2050;"Revised";"Company-wide";86710;86710;TRUE;TRUE;TRUE;TRUE;TRUE
71718;"Shandong Linuo Technical Glass Co., Ltd";"Manufacturing";"Scope 2 (location-based)";16;5840;NA;5840;NA;NA;NA;20;2019;NA;"Company-wide";0;0;FALSE;TRUE;TRUE;FALSE;FALSE
71800;"Agroindustrias Unidas De Cacao SA DE CV (AMCO)";"Food, beverage & agriculture";"Scope 1";30;20565;NA;0.23;0.23;NA;6.79;30;2020;"Achieved";"Company-wide";0.069;6.79;FALSE;TRUE;TRUE;FALSE;FALSE
71800;"Agroindustrias Unidas De Cacao SA DE CV (AMCO)";"Food, beverage & agriculture";"Scope 1";1.2;7.94;NA;0.23;0.23;NA;7.94;3;2020;"Achieved";"Company-wide";0.00276;7.94;FALSE;TRUE;TRUE;FALSE;FALSE
71800;"Agroindustrias Unidas De Cacao SA DE CV (AMCO)";"Food, beverage & agriculture";"Scope 1";0;0;NA;0.23;0.23;NA;0;100;2020;"Achieved";"Company-wide";0;0;FALSE;TRUE;TRUE;FALSE;FALSE
71800;"Agroindustrias Unidas De Cacao SA DE CV (AMCO)";"Food, beverage & agriculture";"Scope 1";0;1.4;NA;0.23;0.23;NA;1.4;100;2020;"Expired";"Company-wide";0;1.4;FALSE;TRUE;TRUE;FALSE;FALSE
71856;"Honda Printing";"Manufacturing";"Scope 1+2 (location-based)";100;15310;NA;15310;15310;NA;15310;1.5;2020;"Underway";"Business activity";15310;15310;FALSE;TRUE;TRUE;TRUE;FALSE
71868;"ZHUHAI SENYANG COLOR PRINTING CO LTD.";"Manufacturing";"Scope 1";10;1720;NA;NA;1660;NA;1660;4;2020;"Achieved";"Company-wide";166;1660;FALSE;TRUE;TRUE;FALSE;FALSE
71869;"Wiwynn Corporation";"Manufacturing";"Scope 1+2 (location-based)";100;5957.1;NA;5957.101;5957.101;NA;5957.1;0;2030;"New";"Company-wide";5957.101;5957.1;TRUE;TRUE;TRUE;TRUE;TRUE
