"account_id";"BY";"MRY";"TR";"TY";"source_year";"BY_EM";"MRY_EM";"TY_EM";"reduction_achieved";"Timelapsed";"reduction_required";"on_track";"target_year_group";"target_completed";"progress_rate";"maturity";"maturity_remaining";"annual_ambition";"annual_progress";"annual_ambition_a";"annual_progress_a"
"1212";16891;2019;2020;46.2;2030;2021;90194.95;90878.16;48524.8831;-683.210000000006;0.0909090909090909;3788.1879;FALSE;"2";-46.60446129191;-18.0352722207894;11;10;46.60446129191;-0.757481433273166;4.660446129191;-0.757481433273156
"1213";16891;2019;2020;88.2;2040;2021;90194.95;90878.16;10643.0041;-683.210000000006;0.0476190476190476;3788.1879;FALSE;"3";-88.2887108409765;-18.0352722207894;21;20;88.2887108409765;-0.757481433273166;4.41443554204883;-0.757481433273156
"1214";16891;2019;2020;100;2043;2021;90194.95;90878.16;0;-683.210000000006;0.0416666666666667;3758.12291666667;FALSE;"3";-100;-18.1795543985557;24;23;100;-0.757481433273166;4.34782608695652;-0.757481433273156
"1215";16913;2007;2020;28;2030;2021;19210600;22247000;13831632;-3036400;0.565217391304348;3040286.26086957;FALSE;"2";-37.8269789185059;-99.8721745080526;23;10;3.58974566974687;-1.13520243991714;3.78269789185059;-1.21583516792412
"1216";16913;2007;2020;20;2025;2021;19210600;22247000;15368480;-3036400;0.722222222222222;2774864.44444444;FALSE;"1";-30.9188654650065;-109.425165113171;18;5;2.80519886890009;-1.13520243991714;6.1837730930013;-1.21583516792412
"1217";16919;2014;2020;100;2030;2021;1571605;700634;0;870971;0.375;589351.875;TRUE;"2";-100;147.784547219774;16;10;100;12.5973431419828;10;9.23653420123589
"1218";16919;2020;2020;20;2030;2021;10202501;10202501;8162000.8;0;0;0;TRUE;"2";-20;NA;10;10;100;0;2;NA
"1219";16919;2014;2020;100;2050;2021;1571605;700634;0;870971;0.166666666666667;261934.166666667;TRUE;"3";-100;332.515231244492;36;30;100;12.5973431419828;3.33333333333333;9.23653420123589
"1220";17028;2020;2021;23;2025;2021;148600;156141.71;114422;-7541.70999999999;0.2;6835.6;FALSE;"1";-26.7191322549241;-110.329890572883;5;4;26.7191322549241;-5.07517496635261;6.67978306373102;-5.07517496635262
"1221";17048;2019;2020;50;2021;2021;5873;1574;2936.5;4299;0.5;1468.25;TRUE;"1";86.5628970775095;292.797548101481;2;1;-86.5628970775095;73.1993870253703;-86.5628970775095;73.1993870253703
"1222";17069;2019;2020;68;2035;2021;266578.006;191039.13;85304.96192;75538.876;0.0625;11329.565255;TRUE;"3";-55.3468643204144;666.74117055518;16;15;55.3468643204144;28.3364997485952;3.68979095469429;28.3364997485952
"1223";17069;2018;2020;21;2035;2021;431062;732131;340538.98;-301069;0.117647058823529;10649.7670588235;FALSE;"3";-53.4866055391726;-2827.00080045938;17;15;31.7992709270441;-30.324038146391;3.56577370261151;-34.9217745939099
"1224";17073;2019;2020;45.7;2030;2021;1005593;1039994;546036.999;-34401;0.0909090909090909;41777.8182727273;FALSE;"2";-47.4961394969586;-82.3427393346127;11;10;47.4961394969586;-3.42096653417436;4.74961394969586;-3.42096653417436
"1225";17073;2019;2020;100;2050;2021;1005593;1039994;0;-34401;0.032258064516129;32438.4838709677;FALSE;"3";-100;-106.049962559405;31;30;100;-3.42096653417436;3.33333333333333;-3.42096653417436
"1226";17073;2019;2020;20;2050;2021;1805668;9486820;1444534.4;-7681152;0.032258064516129;11649.4709677419;FALSE;"3";-84.7732496242155;-65935.6293626514;31;30;84.7732496242155;-425.391157178396;2.82577498747385;-425.391157178396
"1227";17147;2015;2020;100;2030;2021;585420;381794;0;203626;0.333333333333333;195140;TRUE;"2";-100;104.348672747771;15;10;100;8.19373719782468;10;6.95657818318472
"1228";17149;2015;2020;100;2045;2021;402659;264595;0;138064;0.166666666666667;67109.8333333333;TRUE;"3";-100;205.728420325884;30;25;100;8.05484600816129;4;6.85761401086279
"1229";17149;2015;2020;50;2030;2021;402659;264595;201329.5;138064;0.333333333333333;67109.8333333333;TRUE;"2";-23.910315765604;205.728420325884;15;10;5.31849417823626;8.05484600816129;2.3910315765604;6.85761401086279
"1230";17149;2020;2020;100;2045;2021;1871536;1871536;0;0;0;0;TRUE;"3";-100;NA;25;25;100;0;4;NA
"1231";17149;2020;2020;50;2030;2021;1871536;1871536;935768;0;0;0;TRUE;"2";-50;NA;10;10;100;0;5;NA
"1232";17166;2019;2020;93.59;2030;2021;55765;44939.79;3574.5365;10825.21;0.0909090909090909;4744.58759090909;TRUE;"2";-92.0459430273261;228.159134858038;11;10;92.0459430273261;19.4121940285125;9.20459430273261;19.4121940285125
"1233";17166;2019;2020;51.18;2030;2021;29400.4;5100.84;14353.27528;24299.56;0.0909090909090909;1367.92042909091;TRUE;"2";181.390423538084;1776.38695082206;11;10;-181.390423538084;82.6504401300663;-18.1390423538084;82.6504401300663
"1234";17166;2019;2020;33.71;2030;2021;58236;33259.58;38604.6444;24976.42;0.0909090909090909;1784.66869090909;TRUE;"2";16.0707513444247;1399.49897295936;11;10;-16.0707513444247;42.8882821622364;-1.60707513444247;42.8882821622364
"1235";17279;2015;2020;45;2025;2021;1907258;1273885;1048991.9;633373;0.5;429133.05;TRUE;"1";-17.6541132048811;147.593619274954;10;5;3.8103416535216;7.75471951774417;3.53082264097622;6.64171286737295
"1236";17279;2018;2020;50;2030;2021;1529066;1305198;764533;223868;0.166666666666667;127422.166666667;TRUE;"2";-41.4239831810959;175.689996376873;12;10;23.4650296799534;7.60997512253073;4.14239831810959;7.32041651570305
"1237";17279;2018;2020;100;2040;2021;1529066;1305198;0;223868;0.0909090909090909;139006;TRUE;"3";-100;161.049163345467;22;20;100;7.60997512253073;5;7.32041651570305
"1238";17296;2018;2020;26;2030;2021;12300000;10132260;9102000;2167740;0.166666666666667;533000;TRUE;"2";-10.1681164912863;406.705440900563;12;10;5.22031678217438;9.23872105298669;1.01681164912862;8.8119512195122
"1239";17305;2020;2020;1;2021;2021;5787;5787;5729.13;0;0;0;TRUE;"1";-1;NA;1;1;100;0;0.999999999999998;NA
"1240";17315;2019;2021;60;2030;2021;736069;912089.687;294427.6;-176020.687;0.181818181818182;80298.4363636364;FALSE;"2";-67.7194464320261;-219.208112849022;11;9;43.1840219938318;-11.3164912808531;7.5243829368918;-11.9568061554012
"1241";17321;2019;2020;14;2021;2021;208.78;808.89;179.5508;-600.11;0.5;14.6146;FALSE;"1";-77.8028162049228;-4106.2362295239;2;1;77.8028162049228;-287.436536066673;77.8028162049228;-287.436536066673
"1242";17322;2017;2020;34;2025;2021;144469;121460.51;95349.54;23008.49;0.375;18419.7975;TRUE;"1";-21.4974974170617;124.911742379361;8;5;7.751106146762;5.61851391925384;4.29949948341235;5.30874905112285
"1243";17322;2017;2020;34;2025;2021;144469;121460.51;95349.54;23008.49;0.375;18419.7975;TRUE;"1";-21.4974974170617;124.911742379361;8;5;7.751106146762;5.61851391925384;4.29949948341235;5.30874905112285
"1244";17334;2018;2020;13;2023;2021;420698;202867;366007.26;217831;0.4;21876.296;TRUE;"1";80.4173473260806;995.739863823382;5;3;-34.3195247631857;30.5582783327025;-26.8057824420269;25.8892364594079
"1245";17334;2018;2020;51;2035;2021;420698;202867;206142.02;217831;0.117647058823529;25241.88;TRUE;"3";1.61436803422932;862.974548646931;17;15;-0.803952320446899;30.5582783327025;-0.107624535615288;25.8892364594079
"1246";17334;2018;2020;21;2035;2021;1251400.88;145666.05;988606.6952;1105734.83;0.117647058823529;30916.9629176471;TRUE;"3";578.680238257302;3576.46652727606;17;15;-160.514920543393;65.8822059067625;-38.5786825504868;44.1798806310573
"1247";17334;2018;2020;29.4;2025;2021;420698;202867;297012.788;217831;0.285714285714286;35338.632;TRUE;"1";46.407640473808;616.410391890665;7;5;-20.9990249852485;30.5582783327025;-9.28152809476159;25.8892364594079
"1248";17334;2018;2020;71;2035;2021;420698;202867;122002.42;217831;0.117647058823529;35140.6564705882;TRUE;"3";-39.8608842246398;619.883126492866;17;15;22.4505862205521;30.5582783327025;2.65739228164265;25.8892364594079
"1249";17334;2018;2020;71;2035;2021;1251400.88;145666.05;362906.2552;1105734.83;0.117647058823529;104528.779388235;TRUE;"3";149.135783664073;1057.82812778588;17;15;-57.8403572170542;65.8822059067625;-9.94238557760485;44.1798806310573
"1250";17344;2019;2021;82.8;2030;2021;693953;791394;119359.916;-97441;0.181818181818182;104471.469818182;FALSE;"2";-84.9177633391206;-93.2704404078765;11;9;61.1641445814832;-6.79018721158724;9.43530703768007;-7.02072042342925
"1251";17344;2019;2021;100;2030;2021;682497;773583;0;-91086;0.181818181818182;124090.363636364;FALSE;"2";-100;-73.402960013011;11;9;100;-6.46407503455726;11.1111111111111;-6.67299636481919
"1252";17344;2019;2021;100;2023;2021;693953;791394;0;-97441;0.5;346976.5;FALSE;"1";-100;-28.082881693717;4;2;100;-6.79018721158724;50;-7.02072042342925
"1253";17359;2018;2020;54;2030;2021;245253;163305;112816.38;81948;0.166666666666667;22072.77;TRUE;"2";-30.9167631119684;371.262872761325;12;10;16.8836737529674;18.3995456805045;3.09167631119684;16.7068292742596
"1254";17367;2019;2021;72;2036;2021;1364712.05;1392868.336;382119.374;-28156.2860000003;0.117647058823529;115599.138352941;FALSE;"3";-72.5660089956988;-24.3568303372946;17;15;47.6225325122518;-1.0263167719389;4.83773393304659;-1.03158340252071
"1255";17367;2019;2021;45;2036;2021;10635000;11403000;5849250;-768000;0.117647058823529;563029.411764706;FALSE;"3";-48.7042883451723;-136.404952201849;17;15;28.378975394911;-3.54778541619336;3.24695255634482;-3.61071932299013
"1256";17377;2017;2021;60;2030;2021;98039;164962;39215.6;-66923;0.307692307692308;18099.5076923077;FALSE;"2";-76.2274948169882;-369.750388450855;13;9;30.1737469949082;-13.8927974137548;8.46972164633202;-17.0654025438856
"1257";17377;2017;2021;100;2050;2021;98039;164962;0;-66923;0.121212121212121;11883.5151515152;FALSE;"3";-100;-563.158283948225;33;29;100;-13.8927974137548;3.44827586206897;-17.0654025438856
"1258";17421;2018;2020;100;2025;2021;368252;340353;0;27899;0.285714285714286;105214.857142857;FALSE;"1";-100;26.5162171556434;7;5;100;3.8626305979145;20;3.78803102223477
"1259";17533;2019;2020;100;2022;2021;597.4;91.8;0;505.6;0.333333333333333;199.133333333333;TRUE;"1";-100;253.900234348845;3;2;100;84.633411449615;50;84.633411449615
"1260";17533;2019;2020;0;2035;2021;597.4;91.8;597.4;505.6;0.0625;0;TRUE;"3";550.762527233116;Inf;16;15;-550.762527233116;84.633411449615;-36.717501815541;84.633411449615
"1261";17604;2018;2020;50;2025;2021;9736;4389;4868;5347;0.285714285714286;1390.85714285714;TRUE;"1";10.913647755753;384.439194741167;7;5;-5.31554859362078;32.858273006292;-2.1827295511506;27.4599424815119
"1262";17624;2018;2020;100;2030;2021;147950;117858;0;30092;0.166666666666667;24658.3333333333;TRUE;"2";-100;122.035822913146;12;10;100;10.7471590473769;10;10.1696519094289
"1263";17628;2018;2020;100;2025;2021;167;108;0;59;0.285714285714286;47.7142857142857;TRUE;"1";-100;123.652694610778;7;5;100;19.5819307104213;20;17.6646706586826
"1264";17628;2018;2020;50;2025;2021;8523;1992;4261.5;6531;0.285714285714286;1217.57142857143;TRUE;"1";113.930722891566;536.395635339669;7;5;-46.2637080384489;51.6553497330542;-22.7861445783133;38.3139739528335
"1265";17634;2019;2021;28.5;2026;2021;512241;414485;366252.315;97756;0.285714285714286;41711.0528571429;TRUE;"2";-11.6367745515519;234.364738609708;7;5;5.99828435158851;10.0466709110881;2.32735491031038;9.54199292910954
"1266";17634;2019;2021;64.5;2035;2021;512241;414485;181845.555;97756;0.125;41299.430625;TRUE;"3";-56.1273496025188;236.700599791865;16;14;33.7635671269344;10.0466709110881;4.00909640017991;9.54199292910954
"1267";17634;2019;2021;100;2050;2021;512241;414485;0;97756;0.0645161290322581;33047.8064516129;TRUE;"3";-100;295.801780802396;31;29;100;10.0466709110881;3.44827586206897;9.54199292910954
"1268";17637;2014;2020;79;2040;2021;299060;181111;62802.6;117949;0.230769230769231;54520.9384615385;TRUE;"3";-65.3236965176052;216.337068524979;26;20;16.1817094653363;8.01907982640953;3.26618482588026;6.57331862056666
"1269";17652;2019;2020;50;2030;2021;1171200;1103956;585600;67244;0.0909090909090909;53236.3636363636;TRUE;"2";-46.9544076032016;126.312158469945;11;10;46.9544076032016;5.74146174863388;4.69544076032016;5.74146174863388
"1270";17673;2015;2020;100;2030;2021;379403;246837;0;132566;0.333333333333333;126467.666666667;TRUE;"2";-100;104.822049377575;15;10;100;8.23820514031963;10;6.98813662517165
"1271";17690;2019;2020;27.5;2030;2021;84671;74469;61386.475;10202;0.0909090909090909;2116.775;TRUE;"2";-17.5677463105453;481.959584745663;11;10;17.5677463105453;12.0489896186416;1.75677463105453;12.0489896186416
"1272";17815;2019;2020;20;2024;2021;177759;143526;142207.2;34233;0.2;7110.36;TRUE;"1";-0.918857907278114;481.452415911431;5;4;0.918857907278114;19.2580966364572;0.229714476819529;19.2580966364572
"1273";17832;2019;2020;30;2030;2021;2148.6;813.7;1504.02;1334.9;0.0909090909090909;58.5981818181818;TRUE;"2";84.8371635737986;2278.05702938347;11;10;-84.8371635737986;62.1288280740948;-8.48371635737987;62.1288280740948
"1274";17834;2019;2020;37.8;2025;2021;180.5;149;112.271;31.5;0.166666666666667;11.3715;TRUE;"1";-24.6503355704698;277.008310249308;6;5;24.6503355704698;17.4515235457064;4.93006711409396;17.4515235457064
"1275";17834;2019;2020;100;2050;2021;180.5;149;0;31.5;0.032258064516129;5.82258064516129;TRUE;"3";-100;540.997229916898;31;30;100;17.4515235457064;3.33333333333333;17.4515235457064
"1276";17848;2019;2021;50;2035;2021;1569758;2225556;784879;-655798;0.125;98109.875;FALSE;"3";-64.7333520252917;-668.432204199628;16;14;40.6142710959036;-19.070152751425;4.6238108589494;-20.8885063812384
"1277";17889;2017;2020;15;2023;2021;256425;173121;217961.25;83304;0.5;19231.875;TRUE;"1";25.901103852219;433.155893536122;6;3;-7.97996423371876;12.273703375602;-8.63370128407299;10.828897338403
"1278";17893;2017;2020;50;2030;2021;1053223;999353;526611.5;53870;0.230769230769231;121525.730769231;FALSE;"2";-47.3047561772467;44.3280609456244;13;10;19.2286876102303;1.73484836373313;4.73047561772467;1.70492542098555
"1279";17893;2017;2020;100;2050;2021;1053223;999353;0;53870;0.0909090909090909;95747.5454545455;FALSE;"3";-100;56.2625388925232;33;30;100;1.73484836373313;3.33333333333333;1.70492542098555
"1280";17895;2014;2021;0;2031;2021;2594951;2757939;2594951;-162988;0.411764705882353;0;FALSE;"2";-5.90977537936843;-Inf;17;10;0.86645343440106;-0.874026466739708;0.590977537936843;-0.89728091204805
"1281";17895;2014;2021;100;2051;2021;999838;880563;0;119275;0.189189189189189;189158.540540541;FALSE;"3";-100;63.0555721455447;37;30;100;1.79837261377022;3.33333333333333;1.70420465258229
"1282";17897;2017;2020;21;2030;2021;196963;370526;155600.77;-173563;0.230769230769231;9545.13;FALSE;"2";-58.0054382148621;-1818.34087120867;13;10;25.1145084972593;-23.446281514199;5.80054382148621;-29.3731986887554
"1283";17899;2021;2021;100;2030;2021;129324;129324;0;0;0;0;TRUE;"2";-100;NA;9;9;100;0;11.1111111111111;NA
"1284";17919;2019;2021;3;2022;2021;198594;173446.828;192636.18;25147.172;0.666666666666667;3971.88;TRUE;"1";11.0635358520364;633.130205343565;3;1;-5.38668599592476;6.54552129880094;-11.0635358520364;6.33130205343565
"1285";17925;2019;2020;21;2024;2021;14171;5526.38;11195.09;8644.62;0.2;595.182;TRUE;"1";102.575465313641;1452.43303728943;5;4;-102.575465313641;61.0021875661562;-25.6438663284103;61.0021875661562
"1286";17925;2019;2020;66;2034;2021;14171;5526.38;4818.14;8644.62;0.0666666666666667;623.524;TRUE;"2";-12.8156225232431;1386.41335377628;15;14;12.8156225232431;61.0021875661562;0.915401608803077;61.0021875661562
"1287";17925;2019;2020;66;2034;2021;12805446;13184207;4353851.64;-378761;0.0666666666666667;563439.624;FALSE;"2";-66.9767651554621;-67.222996726975;15;14;66.9767651554621;-2.95781185598689;4.78405465396158;-2.9578118559869
"1288";18047;2018;2020;30;2030;2021;19327000;8395000;13528900;10932000;0.166666666666667;966350;TRUE;"2";61.1542584871948;1131.26713923527;12;10;-26.9465472107039;34.0935184991365;-6.11542584871948;28.2816784808817
"1289";18061;2013;2020;100;2040;2021;11432;4714;0;6718;0.259259259259259;2963.85185185185;TRUE;"3";-100;226.664500649805;27;20;100;11.8873638521976;5;8.39498150554833
"1290";18089;2019;2020;60;2030;2021;17464;17076;6985.6;388;0.0909090909090909;952.581818181818;FALSE;"2";-59.0911220426329;40.7314093754772;11;10;59.0911220426329;2.22171323866239;5.90911220426329;2.22171323866239
"1291";18095;2017;2020;75;2050;2021;30714;30928;7678.5;-214;0.0909090909090909;2094.13636363636;FALSE;"3";-75.1729824107605;-10.2190097892384;33;30;37.1495800354596;-0.231712899110992;2.50576608035868;-0.23225022248269
"1292";18095;2017;2020;41;2030;2021;40050.4;40287;23629.736;-236.599999999999;0.230769230769231;3789.384;FALSE;"2";-41.3464988706034;-6.24375888007123;13;10;16.2924469029954;-0.196532047802411;4.13464988706034;-0.196918549294554
"1293";18124;2020;2020;74.9;2030;2021;14420;14420;3619.42;0;0;0;TRUE;"2";-74.9;NA;10;10;100;0;7.49;NA
"1294";18135;2016;2020;18;2030;2021;325310;300479;266754.2;24831;0.285714285714286;16730.2285714286;TRUE;"2";-11.223679525025;148.419968645292;14;10;2.93240147754209;1.96544588600678;1.1223679525025;1.90825673972519
"1295";18135;2019;2020;15;2030;2021;3368704;1747178;2863398.4;1621526;0.0909090909090909;45936.8727272727;TRUE;"2";63.8870452810189;3529.9007175064;11;10;-63.8870452810189;48.1350097841781;-6.38870452810189;48.1350097841781
"1296";18169;2010;2020;13;2025;2021;38396.55;21420.59;33404.9985;16975.96;0.666666666666667;3327.701;TRUE;"1";55.9480784609574;510.140784884219;15;5;-4.5437327981819;5.66911206331301;-11.1896156921915;4.42122013566323
"1297";18266;2013;2021;26;2030;2021;190867;317720;141241.58;-126853;0.470588235294118;23353.1388235294;FALSE;"2";-55.5452662721894;-543.194647017597;17;9;9.6371850052779;-6.57717719022861;6.17169625246548;-8.30768283673972
"1298";18266;2013;2021;3;2024;2021;190867;317720;185140.99;-126853;0.727272727272727;4164.37090909091;FALSE;"1";-41.7282544378698;-3046.15037347123;11;3;6.52784542725102;-6.57717719022861;13.9094181459566;-8.30768283673972
"1299";18266;2013;2021;7;2022;2021;190867;317720;177506.31;-126853;0.888888888888889;11876.1688888889;FALSE;"1";-44.1312130177515;-1068.13065043796;9;1;7.01858409419969;-6.57717719022861;44.1312130177515;-8.30768283673972
"1300";18266;2013;2021;25;2030;2021;279000;3634380;209250;-3355380;0.470588235294118;32823.5294117647;FALSE;"2";-94.2424842751721;-10222.4838709677;17;9;30.011063943111;-37.8330182325091;10.4713871416858;-150.33064516129
"1301";18277;2019;2020;30;2030;2021;235938.839;240705.32;165157.1873;-4766.481;0.0909090909090909;6434.69560909091;FALSE;"2";-31.3861499612888;-74.0746927215319;11;10;31.3861499612888;-2.02021889240542;3.13861499612888;-2.02021889240542
"1302";18280;2020;2020;100;2050;2021;7459856;7459856;0;0;0;0;TRUE;"3";-100;NA;30;30;100;0;3.33333333333333;NA
"1303";18287;2016;2021;70;2025;2021;471323;210278;141396.9;261045;0.555555555555556;183292.277777778;TRUE;"1";-32.7571595697125;142.420075283526;9;4;7.63036870813941;14.9067637703255;8.18928989242812;11.0771169664964
"1304";18288;2019;2021;27.5;2030;2021;4360531;4124874.94;3161384.975;235656.06;0.181818181818182;218026.55;TRUE;"2";-23.3580406440153;108.085946413407;11;9;12.4546064284449;2.7396778334918;2.59533784933503;2.70214866033518
"1305";18292;2020;2021;25;2030;2021;486602;255553;364951.5;231049;0.1;12165.05;TRUE;"2";42.80853678102;1899.28524749179;10;9;-42.80853678102;47.4821311872948;-4.75650408678;47.4821311872948
"1306";18316;2016;2021;100;2040;2021;353465;302500;0;50965;0.208333333333333;73638.5416666667;FALSE;"3";-100;69.2096812980069;24;19;100;3.06607630362233;5.26315789473684;2.88373672075029
"1307";18316;2016;2021;40;2025;2021;353465;302500;212079;50965;0.555555555555556;78547.7777777778;FALSE;"1";-29.8912396694215;64.8840762168815;9;4;6.85609155000355;3.06607630362233;7.47280991735537;2.88373672075029
